Carat Weight,Cut,Color,Clarity,Polish,Symmetry,Report,Price
1.29,2,5,1,2,2,0,8289
1.13,4,2,6,1,1,1,9539
1.6,4,5,3,0,3,1,10238
2.01,4,3,2,0,1,1,20835
1.05,2,2,6,3,3,1,10011
1.05,4,3,4,1,3,1,5917
1.18,1,2,2,3,1,1,5650
1.01,2,1,4,0,0,1,7597
2.72,2,1,6,0,3,1,65488
1.1,2,3,3,3,0,1,7528
1.22,4,4,3,1,1,1,7673
2.23,2,4,1,3,0,1,30452
1.12,2,3,6,0,3,1,9010
1.0,4,0,4,3,3,1,7361
1.11,4,5,4,3,3,1,4977
0.76,2,2,2,3,3,1,2894
1.05,4,0,4,1,1,1,6373
1.52,4,2,4,1,3,1,13435
1.18,2,2,6,2,2,0,11415
1.08,4,4,4,0,3,1,5515
1.54,4,5,6,0,0,1,10518
1.41,2,3,3,0,0,1,11817
1.0,4,3,4,0,0,1,6208
2.02,4,2,4,3,3,1,25256
1.0,1,0,4,0,3,1,6163
0.81,2,3,3,2,2,0,3870
1.06,2,5,6,0,0,1,6069
1.22,2,4,6,2,2,0,8014
1.07,1,4,2,3,3,1,4786
1.13,3,3,6,0,0,1,10396
1.53,4,2,2,1,1,1,11897
1.03,2,1,5,0,0,1,11309
1.07,2,4,2,0,3,1,5417
1.51,4,2,4,0,3,1,13497
1.09,4,3,3,3,1,1,7378
2.09,2,1,3,0,0,1,35205
1.31,2,3,6,3,3,1,11728
1.5,4,2,2,3,3,1,11520
0.9,2,5,2,2,2,0,3908
0.87,0,5,4,3,1,1,3166
1.51,4,5,6,3,3,1,9813
1.0,4,1,2,3,3,1,5175
1.01,4,2,2,0,0,1,5861
1.51,4,2,6,3,3,1,16716
0.95,3,3,3,2,2,0,6216
2.01,2,3,2,3,3,1,18852
0.91,4,2,3,3,3,1,5302
0.9,4,2,2,0,3,1,3679
1.04,4,3,2,3,3,1,5070
2.1,1,4,3,3,1,1,18575
1.1,4,3,4,3,3,1,7056
2.01,2,4,3,3,3,1,19593
2.21,4,5,2,0,0,0,16941
1.02,2,1,4,0,0,1,7465
1.07,4,4,6,0,2,0,6751
1.07,2,3,3,0,0,1,7858
1.52,2,1,4,3,0,1,15793
1.53,3,0,4,0,0,1,19713
1.06,4,1,2,3,0,1,5090
1.18,2,5,2,2,2,0,5412
1.14,4,1,1,3,3,1,12647
1.02,2,1,2,2,2,0,5840
1.07,2,2,2,0,0,1,6049
0.9,1,0,2,0,0,1,4865
0.76,2,1,2,2,2,0,3401
0.9,4,3,4,1,3,1,4387
2.0,2,0,6,0,0,1,44115
1.21,4,3,6,0,3,1,10355
1.01,2,3,1,0,3,1,8869
0.9,4,4,4,3,3,1,4662
2.62,2,4,4,3,0,1,30599
1.02,3,1,4,2,2,0,8737
2.01,1,4,3,3,3,1,21473
2.02,1,1,2,3,3,1,20450
0.9,4,2,4,3,3,1,4504
1.16,2,5,3,0,0,1,5991
1.08,2,0,4,0,0,1,8481
1.02,2,3,1,0,3,1,8955
2.0,4,5,3,3,1,1,17144
1.53,4,5,2,0,0,1,9183
2.35,4,2,6,3,3,1,43471
2.12,4,2,3,2,0,0,30962
1.06,2,1,4,3,0,1,8090
2.27,4,3,4,3,3,1,27252
1.01,4,0,4,3,0,1,7519
1.62,4,5,4,3,3,1,9683
1.2,2,1,4,0,3,1,9228
1.79,2,5,1,0,0,1,15327
1.32,2,5,3,0,0,1,7095
2.24,2,5,4,2,2,0,19699
1.2,1,2,4,3,3,1,8350
1.53,2,1,2,1,3,1,11470
1.36,4,0,6,3,1,1,14236
1.01,0,4,2,3,3,1,4611
2.02,4,0,4,0,0,1,27260
1.02,4,0,4,1,3,1,6830
0.78,4,3,6,3,1,1,3643
0.91,1,4,6,1,1,1,4205
1.18,4,5,4,3,3,1,5488
2.01,4,5,4,0,0,1,15919
0.8,2,5,4,0,0,1,2823
1.2,2,4,2,0,0,1,6450
0.9,4,5,2,1,1,1,3211
0.9,4,3,2,0,3,1,3945
1.01,0,2,6,0,0,0,8553
0.91,1,3,1,3,3,1,6054
2.02,4,3,3,0,0,1,29622
1.26,4,3,5,3,3,1,10922
1.14,2,4,6,0,0,1,7530
2.12,2,3,3,0,0,1,29474
1.02,1,3,2,3,1,0,4617
0.85,2,4,4,0,0,1,3434
2.11,4,5,2,3,3,1,16635
1.01,4,2,2,3,3,1,5107
0.77,4,5,6,0,2,0,2910
0.85,2,3,3,2,2,0,3918
1.59,2,5,4,0,3,1,9678
1.5,1,3,2,0,1,1,8690
2.03,4,4,2,0,3,1,18781
1.03,1,4,4,1,1,1,4732
1.11,2,2,6,0,3,1,10360
1.03,4,0,2,1,3,1,5652
1.24,2,2,6,2,2,0,12059
1.01,2,0,2,1,1,1,5234
0.9,4,4,3,3,3,1,4058
1.0,1,4,2,1,1,1,4864
1.02,1,2,4,1,1,1,5447
2.02,4,3,4,1,1,1,23076
1.52,2,3,3,3,3,1,14482
0.75,4,5,6,3,0,1,2818
1.01,0,3,2,3,3,1,4302
2.01,4,5,4,0,0,1,16526
1.2,2,2,2,2,2,0,7867
1.5,1,1,2,1,1,1,10868
2.03,3,2,4,2,2,0,32582
0.8,2,2,4,0,0,1,4816
0.75,3,5,2,0,0,1,2871
2.3,2,4,3,0,0,1,29561
2.23,4,4,2,3,0,1,19613
1.0,1,2,4,3,3,1,6099
0.9,2,2,2,3,0,1,4058
1.26,4,0,2,3,1,1,7785
1.0,1,3,6,0,0,1,7279
2.01,2,3,3,2,2,0,32071
1.08,2,1,3,0,0,1,7646
0.9,1,2,2,3,1,1,4004
1.2,1,5,2,1,3,1,5408
0.93,4,5,4,0,3,1,3530
1.14,1,0,1,1,1,1,17499
2.2,2,3,1,0,0,1,37499
2.03,4,4,4,3,3,1,19783
1.52,4,3,3,0,3,1,12968
1.29,4,5,4,1,3,1,6684
0.79,2,4,6,0,0,1,3417
2.0,2,1,2,3,3,1,20327
1.37,2,3,4,3,3,1,10251
0.9,4,2,4,3,3,1,4681
1.01,4,0,2,0,0,1,6270
1.04,4,1,1,0,3,1,11972
1.01,4,4,2,3,1,0,4911
1.01,4,1,2,3,3,1,5229
1.01,4,1,2,0,0,1,5556
0.78,1,0,2,1,1,1,3253
1.22,2,0,4,3,0,1,10558
0.9,4,4,3,3,3,1,4592
0.9,1,4,3,3,3,1,4409
1.19,2,2,6,3,0,1,10436
1.0,0,3,4,3,1,1,5653
2.0,4,0,3,0,0,1,36028
0.9,1,0,4,0,3,1,4739
1.22,2,5,4,3,3,1,5960
2.03,2,3,3,0,3,1,28306
1.09,2,4,2,0,0,1,5376
1.24,1,3,4,0,3,1,8672
1.06,2,0,3,0,3,1,8893
1.27,2,1,3,0,0,1,11840
1.56,4,5,3,3,1,1,10275
2.17,2,4,2,0,0,1,20303
0.96,4,5,2,0,3,1,3709
1.16,4,3,6,0,3,1,9205
1.1,4,3,4,3,3,1,6643
0.9,4,4,2,0,3,1,3388
2.01,2,0,5,0,3,1,50785
1.02,2,4,4,3,3,1,5370
2.18,4,1,6,0,3,1,41874
0.8,1,3,2,3,1,1,2810
2.01,1,4,4,3,1,1,17160
0.86,4,4,2,3,0,1,3115
2.01,4,5,6,0,3,1,20520
1.01,4,5,4,3,1,1,4473
2.01,1,3,2,1,3,1,16935
1.01,2,3,4,2,2,0,6295
1.11,4,4,2,3,1,1,5192
2.02,2,3,5,0,0,1,34540
0.76,2,4,4,2,2,0,3016
0.91,1,0,2,0,3,1,4086
0.9,1,4,3,0,3,1,4283
2.03,4,4,2,3,3,1,17971
0.77,4,2,5,1,3,1,4304
2.02,3,5,2,2,2,0,19301
1.24,4,2,6,0,3,1,11547
0.79,4,2,2,3,0,1,3519
2.0,2,2,4,0,0,1,25673
2.01,0,0,2,1,1,1,19079
1.84,3,4,3,2,2,0,18645
2.0,1,5,4,3,3,1,14864
0.87,2,1,2,0,0,1,5112
2.01,4,1,6,3,3,1,35555
2.02,2,5,2,0,0,1,16128
2.09,2,5,4,2,2,0,17999
2.0,1,1,4,3,3,1,24096
0.8,4,2,4,3,3,0,3283
1.13,2,2,3,3,3,1,8716
2.04,2,2,4,0,0,1,29848
2.2,2,3,3,0,0,1,31244
1.0,1,0,2,3,1,1,5648
0.9,2,4,4,3,1,1,4173
1.13,2,4,2,0,0,1,5911
1.0,4,0,4,0,0,1,8138
1.02,4,2,6,1,1,1,8346
1.51,1,3,2,1,1,1,10614
1.52,2,4,4,0,0,1,11716
1.1,2,1,5,0,3,1,10906
1.58,2,5,3,2,2,0,10920
1.34,4,4,4,3,1,1,7965
1.05,1,3,4,3,3,1,5991
1.2,4,5,2,3,1,1,5408
1.07,2,4,6,0,3,1,6934
0.75,2,3,2,2,2,0,2902
0.8,2,2,3,0,0,1,5207
1.2,4,3,2,3,1,1,6274
1.21,3,4,2,2,2,0,7810
1.27,4,2,5,0,0,1,13279
1.01,4,1,3,1,3,1,7027
0.9,1,2,2,0,3,1,3954
1.09,1,4,6,3,3,1,6651
1.57,2,5,6,2,2,0,11333
1.23,2,3,3,3,3,1,9119
1.2,2,3,6,2,2,0,10846
0.8,4,1,4,0,3,1,3774
1.01,2,1,2,0,0,1,5534
1.01,2,1,2,1,1,1,5262
1.02,2,3,2,0,0,1,5082
1.11,4,4,4,0,3,1,5932
1.63,2,3,3,0,0,1,16241
1.09,2,0,2,0,3,1,6337
1.01,4,0,2,3,3,1,5122
2.17,2,5,2,3,3,1,16645
0.79,1,5,4,1,3,1,2451
1.36,4,2,3,3,3,1,11946
2.21,2,4,2,2,2,0,20221
0.77,2,0,6,0,0,1,5207
1.12,4,3,5,2,2,0,9307
1.03,4,1,2,3,3,1,5566
0.91,4,2,2,3,3,1,4141
0.9,4,0,3,3,0,1,5795
2.29,2,4,3,0,0,1,29435
0.91,4,4,2,0,0,1,3762
0.77,4,4,6,0,2,0,3208
1.25,4,1,1,3,3,1,14637
0.85,2,1,2,0,0,1,4181
1.63,3,4,4,2,2,0,14005
1.01,1,0,4,3,1,1,6113
1.5,4,3,2,3,3,1,10019
1.58,3,3,3,2,2,0,16790
1.68,2,4,3,3,0,1,13082
2.01,4,3,2,2,2,0,19014
1.27,4,1,2,1,3,1,7356
2.01,2,0,6,3,3,1,47312
1.18,3,1,3,0,0,1,11350
2.01,1,3,4,3,1,1,21304
1.02,2,1,5,2,2,0,11326
1.03,4,1,2,3,1,1,5421
1.08,2,5,2,2,2,0,4857
0.8,4,2,6,1,3,1,4126
1.0,4,4,2,0,3,1,4658
1.21,2,3,3,0,0,1,9287
1.24,4,1,5,3,3,1,14725
1.57,3,4,4,2,2,0,13530
2.33,2,5,3,0,0,0,23571
2.07,2,3,3,0,3,1,28636
1.26,2,2,6,2,2,0,12237
0.91,4,5,4,0,3,1,3525
2.0,4,5,5,3,3,1,22614
0.92,4,0,2,0,0,1,4676
1.01,1,3,3,3,3,1,6247
1.06,3,3,3,0,0,1,8093
2.0,1,5,2,3,1,1,15072
0.76,4,3,4,3,1,1,3170
1.03,1,2,4,3,3,1,6521
0.92,4,2,2,3,1,1,4339
0.9,4,2,4,3,1,1,4397
0.91,2,4,3,3,3,1,4514
0.87,4,5,2,0,3,0,2791
0.78,4,3,4,3,3,1,3113
0.8,3,1,2,0,0,1,4125
1.22,4,3,2,3,0,1,6704
2.01,4,4,2,0,3,1,17003
1.58,4,4,6,1,1,1,12459
1.22,2,3,3,2,2,0,9195
1.0,1,4,6,0,3,1,6173
2.01,4,0,3,0,3,1,34360
1.51,1,3,2,3,3,1,9258
1.02,4,5,2,1,3,1,4353
1.01,4,2,3,3,3,1,8081
0.81,4,3,6,3,0,1,3981
0.94,2,3,5,0,3,1,6488
2.11,2,3,4,3,3,1,22873
2.01,4,4,4,3,1,1,18982
1.09,2,3,4,0,0,1,7357
1.02,2,2,1,3,0,1,11116
1.02,4,3,2,3,3,1,5012
1.0,1,4,3,3,3,1,5169
0.9,1,3,6,3,3,1,4485
1.06,4,3,3,3,3,1,6863
1.02,1,5,4,1,1,1,4593
0.91,3,1,5,0,0,1,9636
1.56,2,0,2,0,0,1,10934
0.93,4,2,2,0,3,1,4299
1.5,4,4,6,3,3,1,13412
0.78,4,3,4,1,1,1,3012
1.02,4,2,2,0,0,1,5930
1.57,2,4,2,0,0,1,11134
1.0,1,1,2,0,3,1,6275
0.9,1,2,4,0,3,1,4301
2.03,2,0,5,0,3,1,51928
1.12,2,3,6,0,0,1,8991
1.56,2,5,4,0,0,1,9968
1.59,3,3,3,0,0,1,16774
1.0,4,2,2,1,3,1,5030
1.02,0,4,2,3,3,1,4771
0.8,2,4,3,0,0,1,3581
1.01,4,4,3,3,3,1,5680
0.9,1,0,4,1,1,1,4689
1.07,4,5,2,0,0,1,4728
2.02,2,5,2,3,3,1,15785
0.8,2,3,4,3,3,1,3314
2.0,2,0,5,0,0,1,54392
1.02,4,3,2,3,3,1,5120
1.27,4,5,4,1,3,1,6587
0.92,4,4,3,0,0,1,4953
1.04,4,2,2,0,0,0,5613
1.0,4,1,2,3,3,1,5382
1.65,2,2,6,3,1,1,20341
1.0,1,1,4,3,3,1,6349
2.37,2,4,3,3,3,1,27097
1.0,1,2,3,0,3,1,6365
1.29,2,5,4,3,3,1,6599
1.21,4,5,2,3,3,1,5452
1.01,4,2,3,3,3,1,7079
2.28,2,1,1,0,0,1,60960
0.92,1,3,6,0,1,1,5458
1.21,4,3,4,1,1,1,8093
1.09,2,3,3,3,3,1,6602
1.08,4,3,3,0,0,1,6566
1.51,1,5,2,1,1,1,8140
1.0,4,1,1,3,1,1,10954
1.0,1,1,4,3,3,1,6732
1.5,2,5,3,0,0,1,10641
2.0,2,4,2,2,2,0,18440
1.09,3,5,3,2,2,0,6225
0.92,4,1,2,0,3,1,4596
1.02,1,3,3,0,3,1,6036
2.14,4,5,4,3,3,1,16914
1.02,2,1,3,0,0,1,8011
1.07,3,3,5,2,2,0,9703
1.0,2,2,4,0,3,1,6240
1.11,2,3,5,0,0,1,9435
1.71,2,4,4,2,2,0,14744
2.11,2,3,4,3,3,1,24175
1.2,2,5,2,3,3,1,5435
1.06,2,5,2,3,3,1,4646
1.03,3,3,5,2,2,0,9691
0.78,2,0,4,3,3,1,3763
0.96,2,0,2,0,3,1,5749
2.26,4,1,2,3,1,1,20339
0.91,4,3,4,0,1,1,4447
2.07,4,3,2,3,0,1,19649
1.05,2,3,2,3,3,1,5192
1.12,4,5,4,2,2,0,5249
1.5,4,5,3,1,3,1,10406
1.52,2,4,2,2,2,0,11797
1.18,3,1,6,2,2,0,13075
0.79,2,4,4,0,0,1,3040
0.82,4,2,4,3,3,1,3535
1.03,4,3,2,3,3,1,5491
1.2,4,3,5,3,1,1,9139
1.21,2,4,3,1,3,1,6784
1.33,4,3,5,3,3,1,11797
1.01,4,2,2,0,3,1,5174
1.05,2,5,4,2,2,0,5040
2.01,4,5,3,3,3,1,16811
1.0,1,3,3,3,1,1,5906
1.5,4,1,2,3,3,1,11690
1.39,4,4,6,3,0,1,9396
1.53,2,1,2,3,3,1,10836
1.0,4,4,2,0,3,1,4702
1.02,2,2,3,2,2,0,8024
2.02,1,5,3,3,3,1,17062
1.26,2,4,2,2,2,0,7101
2.01,4,3,3,3,3,1,25776
2.01,4,3,2,3,3,1,19306
2.04,4,5,3,3,3,1,17219
1.22,4,3,2,3,3,1,6278
0.82,4,2,4,0,3,1,3886
2.04,4,5,3,1,3,1,18622
2.01,4,5,4,0,3,1,17422
1.53,4,3,3,1,1,1,13189
0.75,2,0,3,3,3,1,3961
0.77,2,3,4,0,0,1,3300
1.07,4,5,2,3,3,1,4307
1.26,4,4,4,1,1,1,7567
1.52,4,3,2,0,3,1,10150
1.59,4,0,2,0,3,1,13631
1.01,0,3,2,0,3,1,4102
1.0,1,2,2,0,3,1,5171
0.91,4,3,4,0,1,0,4105
1.3,2,2,6,3,0,1,12503
1.05,2,5,2,2,2,0,4679
0.8,2,2,3,3,0,1,4070
2.02,4,3,3,0,0,1,23924
1.03,2,3,2,0,0,1,5684
1.32,4,4,2,3,3,1,5717
2.01,2,2,6,3,0,1,35293
0.92,4,0,2,1,3,1,4633
1.25,2,4,2,0,0,1,7423
1.81,2,5,3,0,0,1,12711
2.01,0,3,4,0,3,1,23030
1.7,4,1,2,3,3,1,14232
1.06,4,4,2,0,3,1,5020
1.07,2,4,3,3,3,1,6582
1.52,1,0,2,3,3,1,12217
0.94,4,0,2,3,3,1,5186
2.03,4,1,4,0,0,1,28878
1.03,4,4,2,3,1,1,5597
1.07,2,3,2,0,0,1,5551
1.51,1,2,2,0,3,1,10514
1.0,4,1,4,3,3,1,6518
1.01,4,4,2,1,3,1,4659
1.01,4,3,6,3,3,1,7847
2.0,2,3,2,3,3,1,19491
0.9,0,5,3,3,3,1,3533
0.92,2,1,2,3,3,1,4843
1.19,2,2,5,0,0,1,15005
1.21,2,5,6,0,0,1,7002
1.0,4,0,2,0,0,1,5851
1.51,2,3,4,0,0,1,13752
2.11,4,5,3,1,0,1,18282
0.91,2,3,2,0,0,1,4673
1.21,2,3,2,3,3,1,6515
1.26,2,3,4,0,3,1,9342
1.27,2,4,4,0,0,1,8138
1.0,0,1,2,3,1,1,4973
2.01,4,3,4,1,1,1,24483
1.53,4,5,1,3,1,1,10984
2.03,2,3,2,3,0,1,19033
1.86,4,3,4,0,0,0,17633
1.07,2,0,6,3,3,1,10266
0.91,4,0,2,3,1,1,4444
1.12,2,5,4,2,2,0,5392
1.54,2,5,3,2,2,0,10519
1.01,4,4,2,3,3,1,4705
1.5,4,0,6,3,0,1,21882
2.1,2,1,3,0,0,1,34477
1.01,4,3,5,0,0,1,8601
1.03,2,2,1,0,0,1,13060
2.06,3,4,5,2,2,0,29856
1.05,3,1,5,2,2,0,13736
1.2,4,4,2,3,3,1,6199
0.78,2,5,3,0,0,1,2852
1.0,4,4,2,3,3,1,4557
1.62,4,3,2,0,3,1,11186
1.8,2,5,3,2,2,0,14959
0.9,1,2,2,1,1,1,3788
1.5,4,5,3,3,3,1,9759
1.06,4,0,2,1,3,1,6062
2.11,2,3,4,1,3,1,25093
1.51,0,4,4,3,1,1,9678
1.08,4,0,4,3,3,1,7257
1.02,2,3,4,0,0,1,6648
1.01,1,3,2,3,3,1,4905
2.5,2,3,6,3,3,1,41143
2.0,2,3,6,0,0,1,28010
2.55,4,4,6,3,3,1,35520
0.9,4,3,2,3,1,1,3597
0.93,2,4,2,0,3,1,3988
1.31,4,5,6,3,1,1,7016
2.01,1,3,4,3,3,1,22964
0.76,4,2,4,0,0,1,3238
1.57,2,5,2,2,2,0,9460
1.03,2,0,4,2,2,0,7697
1.01,4,3,1,0,0,1,9063
2.01,1,4,3,3,3,1,21204
2.22,2,2,3,0,0,0,33721
1.01,2,5,2,0,0,1,4638
1.4,2,2,4,3,0,1,13195
1.52,2,2,2,2,2,0,12153
1.04,2,5,2,3,0,1,4836
0.77,2,3,4,3,0,1,3114
2.05,4,2,4,3,3,1,26821
1.61,2,5,2,3,0,1,10236
1.0,4,3,6,0,0,1,7950
0.93,2,4,2,0,0,1,4635
1.01,2,1,6,0,0,1,10852
2.1,2,4,3,0,3,1,21861
1.01,2,0,4,0,0,1,7188
1.23,4,2,6,3,3,0,10835
1.17,2,3,6,2,2,0,9630
2.27,2,4,6,0,0,1,23864
0.87,2,0,2,1,1,1,4108
1.05,2,1,2,0,3,1,5436
2.25,4,4,4,0,0,0,22629
1.38,4,3,3,3,3,1,11009
0.91,1,0,2,3,1,1,4398
1.01,4,0,4,3,3,1,6738
1.01,1,2,6,3,1,1,7484
1.0,1,1,2,1,1,1,4838
1.63,4,3,4,0,3,1,14061
2.11,2,0,6,0,0,1,43770
0.91,4,1,2,0,0,1,4250
1.05,4,3,3,1,3,1,6766
1.62,2,4,6,2,2,0,13434
1.8,4,4,2,3,1,1,13372
1.15,2,4,2,0,0,1,6106
1.02,2,2,4,2,2,0,7078
2.23,2,0,2,3,3,1,26435
1.53,4,4,2,3,3,1,9968
2.62,2,3,5,3,3,1,44016
1.5,4,3,2,3,3,1,10019
1.01,4,1,5,0,0,1,10993
1.14,2,0,2,3,1,1,6070
1.05,1,4,2,3,3,1,4845
1.05,4,3,2,3,3,1,5019
1.0,2,2,6,3,3,1,9224
0.83,4,5,3,1,1,1,2788
0.82,2,1,2,0,3,1,3380
1.06,4,3,4,1,3,1,6453
1.03,4,0,4,0,3,1,7102
0.9,1,4,4,1,1,1,4685
2.3,4,4,4,0,1,1,23864
0.99,1,4,4,0,3,1,4296
1.01,2,3,6,3,3,1,7398
0.85,4,0,2,3,3,1,3669
1.23,4,2,3,1,3,1,9346
1.09,2,4,5,2,2,0,7055
1.01,4,4,2,1,3,1,4628
0.76,2,5,2,3,0,1,2474
0.9,2,3,3,0,3,1,5540
1.5,2,5,2,3,3,1,8371
0.91,2,5,2,3,3,1,3574
1.07,4,4,3,2,0,0,6262
1.53,2,2,6,3,3,1,18754
1.21,2,2,4,0,0,1,9335
1.01,1,0,2,3,1,1,5380
0.76,2,1,2,3,0,1,3087
1.53,2,3,2,0,0,1,11200
1.0,4,3,6,3,0,1,7177
1.0,4,3,4,1,1,1,6076
1.69,1,3,3,0,0,1,17338
2.37,4,3,4,3,0,1,30391
1.0,4,1,3,3,3,1,7002
1.01,1,3,3,3,3,1,6283
1.67,4,5,4,1,3,1,10416
1.01,4,5,4,0,3,1,4602
1.03,2,5,3,2,2,0,4727
0.76,4,1,1,2,2,0,4798
1.0,1,3,4,0,0,1,6369
0.79,2,2,2,0,3,1,3210
2.27,3,5,3,2,2,0,24883
1.55,2,2,6,0,0,1,19904
0.91,1,4,4,3,3,1,4222
1.54,2,5,3,2,2,0,10847
0.79,4,1,2,0,3,1,3077
1.56,2,4,2,0,0,1,10739
1.09,3,3,4,2,2,0,7617
1.2,2,2,3,0,0,1,9641
1.6,2,2,2,2,2,0,13140
2.01,1,4,2,0,1,1,15608
1.0,1,1,2,0,3,1,5784
1.56,2,4,4,0,0,1,12146
0.75,4,3,2,3,0,1,2617
0.82,2,3,2,0,3,1,2956
1.52,4,2,4,0,3,1,14217
1.3,2,4,3,0,0,1,8915
2.03,3,0,0,0,0,1,81399
1.01,4,5,2,0,1,1,4189
1.29,1,5,4,3,3,1,7102
0.9,4,3,2,3,3,1,3701
1.01,1,0,2,0,3,1,5375
2.01,1,3,4,0,0,1,23891
1.01,1,2,4,0,3,1,6158
0.76,4,3,2,1,3,1,2652
0.95,4,1,2,1,0,1,4738
1.06,4,3,3,1,1,1,6707
1.01,2,4,2,0,0,1,5445
1.5,2,0,4,0,3,1,15788
1.56,2,5,2,2,2,0,9788
1.01,2,3,4,2,2,0,6439
1.04,2,3,4,3,3,1,6385
1.04,2,4,2,3,3,1,5102
0.91,2,1,4,0,3,1,5503
0.8,4,1,4,3,3,1,3617
0.9,2,2,2,0,3,1,3995
0.81,4,4,2,3,0,1,2543
1.01,1,5,2,3,1,1,4069
1.29,3,2,6,2,2,0,14757
0.91,4,4,3,3,1,1,4514
0.77,4,3,2,3,3,1,2635
1.0,4,1,3,3,3,1,7088
1.0,2,5,3,0,0,1,5385
0.87,2,3,4,0,0,1,4899
2.1,2,3,6,0,0,1,31001
0.9,4,4,3,2,2,0,4954
1.2,4,2,4,0,0,1,8933
1.07,2,3,6,0,0,1,7644
1.71,1,5,2,3,3,1,10000
2.06,2,0,4,3,1,1,31880
1.14,2,4,2,0,0,1,5763
0.9,4,5,4,3,3,1,3535
0.9,4,4,2,3,1,1,3772
1.26,2,3,6,0,0,1,10726
1.01,1,3,2,1,3,1,4839
1.0,4,2,3,0,0,1,6910
1.52,4,5,3,0,0,1,10392
1.15,2,3,3,0,0,1,7999
2.0,1,2,2,1,1,1,19604
1.2,4,3,6,0,3,1,9427
2.02,2,3,3,0,3,1,26217
2.05,2,2,2,2,2,0,22626
1.03,4,3,2,3,3,1,5024
2.02,1,5,3,3,3,1,15765
1.02,2,3,4,0,0,1,6445
1.03,2,3,6,0,0,1,9236
1.01,1,3,3,1,1,1,6613
1.01,1,4,2,3,3,1,4442
0.79,2,5,5,0,0,1,3191
1.26,2,3,3,0,3,1,10109
0.79,2,3,4,0,3,1,3251
2.06,4,3,2,3,3,1,21487
2.02,4,5,4,0,1,1,15827
0.8,1,3,2,3,1,1,2662
1.55,2,0,4,0,0,1,17441
1.58,2,2,2,0,0,1,12621
0.94,2,4,6,0,0,1,5542
1.23,2,4,6,0,0,1,8232
1.51,2,4,2,3,0,1,9694
0.92,2,3,4,3,3,1,4953
1.03,4,2,2,3,3,1,5042
1.0,1,3,1,3,1,1,7758
1.04,2,3,3,0,0,1,7655
1.18,2,4,2,0,0,1,6440
1.01,0,1,2,0,1,1,5185
1.6,4,5,4,3,3,1,10346
1.51,1,0,4,3,3,1,12709
1.12,2,2,4,3,3,1,7633
1.05,2,3,3,0,0,1,7440
1.64,2,1,3,0,0,1,18103
0.75,2,5,3,3,0,1,2659
1.34,2,4,4,0,0,1,8771
0.95,1,1,4,1,1,0,5272
2.53,2,5,2,0,0,1,22287
1.03,2,0,5,3,0,1,12295
1.15,2,1,4,0,3,1,8418
2.62,1,4,4,0,0,1,29366
1.51,1,5,3,3,3,1,8975
1.14,2,4,2,1,3,1,6008
1.1,2,4,3,3,0,1,6677
0.8,4,1,6,3,3,1,4515
1.09,2,4,2,0,0,1,5238
1.05,4,1,4,1,1,1,6865
0.82,4,5,2,3,1,1,2602
1.04,4,4,3,3,3,1,5404
2.07,2,5,4,3,3,1,17135
1.55,2,3,6,0,0,1,16486
1.0,0,1,2,3,1,1,4771
1.34,4,5,2,1,3,1,6763
0.83,2,0,2,0,0,1,3933
2.09,4,3,3,3,3,1,27144
1.54,2,3,3,3,3,1,13604
1.22,4,3,1,1,1,1,10441
2.0,4,5,2,3,1,1,15249
1.01,1,0,2,3,3,1,5501
1.16,2,5,2,3,0,1,5107
1.07,3,3,4,0,0,1,7577
2.12,2,2,2,0,0,1,23168
1.52,2,1,2,0,0,1,12147
1.21,4,4,2,3,3,1,5768
2.02,2,4,3,3,3,1,19672
0.83,4,5,4,2,2,0,2915
1.0,4,1,5,3,1,1,9092
0.9,1,2,2,3,3,1,4058
2.23,2,2,6,0,0,1,34225
2.01,4,3,3,0,3,1,26089
2.09,2,2,4,0,0,1,32692
2.09,4,3,4,0,3,1,23771
2.01,4,2,3,0,0,1,31905
1.01,2,4,3,3,0,1,5680
0.91,4,4,2,3,3,1,3666
1.05,2,3,4,3,0,1,6837
1.14,2,4,4,0,0,1,6423
1.01,4,0,2,0,3,1,5731
1.22,2,3,4,2,2,0,8498
0.76,4,4,2,3,3,1,2557
2.0,1,0,3,3,1,1,29293
0.9,4,1,2,3,3,1,3748
1.18,2,3,6,3,0,1,10308
1.29,2,3,3,2,2,0,10600
1.2,2,3,6,0,0,1,10454
1.34,2,3,6,0,0,1,11342
1.31,4,2,5,3,3,1,14687
0.82,2,1,2,0,0,1,3979
2.07,2,4,4,0,0,1,21879
1.26,4,2,4,0,3,1,9410
1.51,1,4,2,3,3,1,9097
0.91,4,3,4,3,3,1,4532
2.0,4,4,2,1,1,1,16092
1.52,1,2,2,3,3,1,10888
1.59,4,4,2,3,3,1,10603
1.12,2,3,5,0,0,1,9196
0.9,2,4,2,3,3,1,3772
1.01,4,1,2,3,3,1,5372
2.01,2,4,3,0,3,1,23040
0.9,2,2,4,2,2,0,5142
1.13,2,0,3,0,0,1,9448
1.51,1,4,4,3,3,1,10488
0.75,2,0,3,0,0,1,4250
1.0,2,1,2,0,0,1,5703
1.13,2,4,2,0,0,1,6075
2.49,4,0,1,3,3,1,83145
2.16,2,0,4,3,3,1,30792
0.93,4,0,2,3,1,1,4681
1.13,2,4,1,3,3,1,8052
1.01,4,5,2,0,0,1,4749
1.0,4,1,6,3,0,1,9224
1.01,1,3,4,3,3,1,5861
